2024-04-25T21:51:44.597357+0300 | INFO | None:<module>:20 - Started logging successfully
2024-04-25T21:52:02.662006+0300 | DEBUG | GmailSourceListener:get_incoming_messages:258 - Got 0 incoming messages
2024-04-25T21:52:02.662079+0300 | DEBUG | GmailSourceListener:get_incoming_messages:269 - Processed 0 incoming messages
2024-04-25T21:53:25.158219+0300 | INFO | None:<module>:20 - Started logging successfully
2024-04-25T21:53:25.479690+0300 | DEBUG | GmailSourceListener:listen:346 - Starting listeners
2024-04-25T21:53:25.816751+0300 | INFO | GmailSourceListener:connect_imap:175 - Connected to imap
2024-04-25T21:53:26.294137+0300 | INFO | GmailSourceListener:connect_smtp:189 - Connected to smtp
2024-04-25T21:53:26.294562+0300 | INFO | GmailSourceListener:connect:84 - Connected to source
2024-04-25T21:53:26.294744+0300 | DEBUG | GmailSourceListener:listen:350 - Started outcoming messages listener
2024-04-25T21:53:26.294874+0300 | DEBUG | GmailSourceListener:listen:353 - Started incoming messages listener
2024-04-25T21:53:26.349342+0300 | DEBUG | GmailSourceListener:_get_outcoming_messages:99 - Got messages_response -> {'status': 'ok', 'description': 'ok', 'data': [{'id': 'b88b4b7c6efb343c9306f8f1f5da407b_533_reply', 'reply_to_id': 'b88b4b7c6efb343c9306f8f1f5da407b_533', 'reviewer_id': None, 'reviewed': None, 'dialog_id': 'b88b4b7c6efb343c9306f8f1f5da407b', 'sender_id': 'bot', 'source': 'gmail', 'source_link': None, 'subject': 'Re: crystal.tax: запрос по Crystal: Форма слайдера', 'status': 'waiting_for_send', 'date': 1714071107, 'text': '<p>Dear Den,</p>\n<p>I\'ve received your message "qwer." In order to provide you with specific assistance or information that adequately addresses your needs or questions related to Innova Consulting Group\'s services, it would be greatly beneficial if you could provide more detailed context or specify the area of interest you have in mind.</p>\n<p>Our expertise spans across legal solutions, strategic planning, marketing strategies, and more. Whether you\'re facing a particular challenge or seeking advice in one of these areas, more information about your situation or inquiry will enable us to offer you the most relevant support.</p>\n<p>I look forward to your response with additional details.</p>\n<p>Best regards,\nOleg Shevchenko</p>'}]}
2024-04-25T21:53:26.406767+0300 | DEBUG | GmailSourceListener:_get_outcoming_messages:109 - Got update_message_response -> {'status': 'ok', 'description': 'ok', 'data': "UpdateResult({'n': 1, 'electionId': ObjectId('7fffffff00000000000000bd'), 'opTime': {'ts': Timestamp(1714071206, 19), 't': 189}, 'nModified': 1, 'ok': 1.0, '$clusterTime': {'clusterTime': Timestamp(1714071206, 19), 'signature': {'hash': b'\\x90\\xa5,\\xd8\\xd2\\xac|\\xcc\\xe5&\\x8fJ5g\\x1ePD+\\xedX', 'keyId': 7306544719813672961}}, 'operationTime': Timestamp(1714071206, 19), 'updatedExisting': True}, acknowledged=True)"}
2024-04-25T21:53:26.440600+0300 | DEBUG | GmailSourceListener:_get_incoming_messages:209 - Got data from imap -> [b'', b'SEARCH completed (Success)']
2024-04-25T21:53:26.440991+0300 | DEBUG | GmailSourceListener:get_incoming_messages:258 - Got 0 incoming messages
2024-04-25T21:53:26.441107+0300 | DEBUG | GmailSourceListener:get_incoming_messages:269 - Processed 0 incoming messages
2024-04-25T21:53:26.452827+0300 | DEBUG | GmailSourceListener:send_message:143 - Got dialog_response -> {'status': 'ok', 'description': 'ok', 'dialog': {'id': 'b88b4b7c6efb343c9306f8f1f5da407b', 'source': 'gmail', 'participants': ['b88b4b7c6efb343c9306f8f1f5da407b', 'bot'], 'gpt_face': {'firstname': 'Oleg', 'lastname': 'Shevchenko', 'sex': 'male', 'age': '35'}}}
2024-04-25T21:53:26.453025+0300 | DEBUG | GmailSourceListener:send_message:149 - Trying to get ask_message -> b88b4b7c6efb343c9306f8f1f5da407b_533
2024-04-25T21:53:26.500440+0300 | DEBUG | GmailSourceListener:send_message:153 - Got ask_message response -> {'status': 'ok', 'description': 'ok', 'message': {'id': 'b88b4b7c6efb343c9306f8f1f5da407b_533', 'reply_to_id': None, 'reviewer_id': None, 'reviewed': None, 'dialog_id': 'b88b4b7c6efb343c9306f8f1f5da407b', 'sender_id': 'b88b4b7c6efb343c9306f8f1f5da407b', 'source': 'gmail', 'source_link': None, 'subject': 'Re: crystal.tax: запрос по Crystal: Форма слайдера', 'status': 'received', 'date': 1714071107, 'text': '<div dir="ltr">qwer</div>'}}
2024-04-25T21:53:26.548842+0300 | DEBUG | GmailSourceListener:find_recipient:49 - Got user_response -> {'status': 'ok', 'description': 'ok', 'user': {'id': 'b88b4b7c6efb343c9306f8f1f5da407b', 'type': 'client', 'link': 'minka.denis@gmail.com', 'source': 'gmail', 'firstname': 'Denis', 'phone': '+380 (12) 312-31-23'}}
2024-04-25T21:53:26.603929+0300 | DEBUG | GmailSourceListener:send_message:214 - Got update_message_response -> {'status': 'ok', 'description': 'ok', 'data': "UpdateResult({'n': 1, 'electionId': ObjectId('7fffffff00000000000000bd'), 'opTime': {'ts': Timestamp(1714071206, 23), 't': 189}, 'nModified': 1, 'ok': 1.0, '$clusterTime': {'clusterTime': Timestamp(1714071206, 23), 'signature': {'hash': b'\\x90\\xa5,\\xd8\\xd2\\xac|\\xcc\\xe5&\\x8fJ5g\\x1ePD+\\xedX', 'keyId': 7306544719813672961}}, 'operationTime': Timestamp(1714071206, 23), 'updatedExisting': True}, acknowledged=True)"}
2024-04-25T21:53:26.604219+0300 | INFO | GmailSourceListener:send_message:215 - Sent message -> Message(id=b88b4b7c6efb343c9306f8f1f5da407b_533_reply) -> Client(id=b88b4b7c6efb343c9306f8f1f5da407b)
2024-04-25T21:53:26.659749+0300 | INFO | GmailSourceListener:get_reviewers:60 - Got response from config -> {'status': 'ok', 'description': 'ok', 'data': {'faces': [{'firstname': 'Oleg', 'lastname': 'Shevchenko', 'sex': 'male', 'age': '35'}], 'payments': [{'name': 'monobank', 'keys': 'моно, монобанк, mono, monobank', 'card_number': '1111 1111 1111 1111', 'cardholder_name': 'Mono Jack', 'value': 'hryvnia'}, {'name': 'privatbank', 'keys': 'приват, приватбанк, privat, privatbank', 'card_number': '2222 2222 2222 2222', 'cardholder_name': 'Privat Jack', 'value': 'hryvnia'}], 'reviewers': [{'link': 'thedenisminka@gmail.com', 'id': 'cbb304c03af63cb0a3beda3518389694', 'source': 'gmail'}, {'link': 'vblacksquare', 'id': '885554630', 'source': 'telegram'}], 'assistants': {'manager': 'asst_cQzJEk99zoDwdJWNahXs9bOd', 'reviewer': 'asst_UPdcibzGPGPfk1UHzBHGxV7b'}, 'id': 'main'}}
2024-04-25T21:53:26.717196+0300 | INFO | GmailSourceListener:get_reviewers:69 - Got users_response -> {'status': 'ok', 'description': 'ok', 'data': [{'id': 'cbb304c03af63cb0a3beda3518389694', 'type': 'reviewer', 'link': 'thedenisminka@gmail.com', 'source': 'gmail', 'firstname': None, 'phone': None}, {'id': '885554630', 'type': 'reviewer', 'link': 'vblacksquare', 'source': 'telegram', 'firstname': None, 'phone': None}]}
2024-04-25T21:53:26.717560+0300 | DEBUG | GmailSourceListener:send_message:233 - Trying to add for_review message -> {'id': 'b88b4b7c6efb343c9306f8f1f5da407b_533_reply_cbb304c03af63cb0a3beda3518389694_forreview', 'reply_to_id': 'b88b4b7c6efb343c9306f8f1f5da407b_533', 'reviewer_id': 'cbb304c03af63cb0a3beda3518389694', 'dialog_id': 'b88b4b7c6efb343c9306f8f1f5da407b', 'sender_id': 'bot', 'source': 'gmail', 'subject': 'Re: crystal.tax: запрос по Crystal: Форма слайдера', 'status': 'waiting_for_send', 'date': 1714071107, 'text': '<p>Dear Den,</p>\n<p>I\'ve received your message "qwer." In order to provide you with specific assistance or information that adequately addresses your needs or questions related to Innova Consulting Group\'s services, it would be greatly beneficial if you could provide more detailed context or specify the area of interest you have in mind.</p>\n<p>Our expertise spans across legal solutions, strategic planning, marketing strategies, and more. Whether you\'re facing a particular challenge or seeking advice in one of these areas, more information about your situation or inquiry will enable us to offer you the most relevant support.</p>\n<p>I look forward to your response with additional details.</p>\n<p>Best regards,\nOleg Shevchenko</p>'}
2024-04-25T21:53:26.816164+0300 | INFO | GmailSourceListener:send_message:237 - Got response from adding for_review message -> {'status': 'ok', 'description': 'ok', 'data': {'db': "InsertOneResult(ObjectId('662aa6a639a5b89f704d2dd2'), acknowledged=True)", 'id': 'b88b4b7c6efb343c9306f8f1f5da407b_533_reply_cbb304c03af63cb0a3beda3518389694_forreview', 'make_blank_reply': None}}
2024-04-25T21:53:26.816416+0300 | DEBUG | GmailSourceListener:send_message:233 - Trying to add for_review message -> {'id': 'b88b4b7c6efb343c9306f8f1f5da407b_533_reply_885554630_forreview', 'reply_to_id': 'b88b4b7c6efb343c9306f8f1f5da407b_533', 'reviewer_id': '885554630', 'dialog_id': 'b88b4b7c6efb343c9306f8f1f5da407b', 'sender_id': 'bot', 'source': 'telegram', 'subject': 'Re: crystal.tax: запрос по Crystal: Форма слайдера', 'status': 'waiting_for_send', 'date': 1714071107, 'text': '<p>Dear Den,</p>\n<p>I\'ve received your message "qwer." In order to provide you with specific assistance or information that adequately addresses your needs or questions related to Innova Consulting Group\'s services, it would be greatly beneficial if you could provide more detailed context or specify the area of interest you have in mind.</p>\n<p>Our expertise spans across legal solutions, strategic planning, marketing strategies, and more. Whether you\'re facing a particular challenge or seeking advice in one of these areas, more information about your situation or inquiry will enable us to offer you the most relevant support.</p>\n<p>I look forward to your response with additional details.</p>\n<p>Best regards,\nOleg Shevchenko</p>'}
2024-04-25T21:53:26.918306+0300 | INFO | GmailSourceListener:send_message:237 - Got response from adding for_review message -> {'status': 'ok', 'description': 'ok', 'data': {'db': "InsertOneResult(ObjectId('662aa6a639a5b89f704d2dd3'), acknowledged=True)", 'id': 'b88b4b7c6efb343c9306f8f1f5da407b_533_reply_885554630_forreview', 'make_blank_reply': None}}
2024-04-25T21:53:26.919090+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:119 - Got 1 outcoming messages
2024-04-25T21:53:26.919321+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:126 - Processed 1 outcoming messages
2024-04-25T21:53:31.607719+0300 | DEBUG | GmailSourceListener:_get_incoming_messages:209 - Got data from imap -> [b'', b'SEARCH completed (Success)']
2024-04-25T21:53:31.608159+0300 | DEBUG | GmailSourceListener:get_incoming_messages:258 - Got 0 incoming messages
2024-04-25T21:53:31.608282+0300 | DEBUG | GmailSourceListener:get_incoming_messages:269 - Processed 0 incoming messages
2024-04-25T21:53:31.972885+0300 | DEBUG | GmailSourceListener:_get_outcoming_messages:99 - Got messages_response -> {'status': 'ok', 'description': 'ok', 'data': [{'id': 'b88b4b7c6efb343c9306f8f1f5da407b_533_reply_cbb304c03af63cb0a3beda3518389694_forreview', 'reply_to_id': 'b88b4b7c6efb343c9306f8f1f5da407b_533', 'reviewer_id': 'cbb304c03af63cb0a3beda3518389694', 'reviewed': None, 'dialog_id': 'b88b4b7c6efb343c9306f8f1f5da407b', 'sender_id': 'bot', 'source': 'gmail', 'source_link': None, 'subject': 'Re: crystal.tax: запрос по Crystal: Форма слайдера', 'status': 'waiting_for_send', 'date': 1714071107, 'text': '<p>Dear Den,</p>\n<p>I\'ve received your message "qwer." In order to provide you with specific assistance or information that adequately addresses your needs or questions related to Innova Consulting Group\'s services, it would be greatly beneficial if you could provide more detailed context or specify the area of interest you have in mind.</p>\n<p>Our expertise spans across legal solutions, strategic planning, marketing strategies, and more. Whether you\'re facing a particular challenge or seeking advice in one of these areas, more information about your situation or inquiry will enable us to offer you the most relevant support.</p>\n<p>I look forward to your response with additional details.</p>\n<p>Best regards,\nOleg Shevchenko</p>'}]}
2024-04-25T21:53:32.028524+0300 | DEBUG | GmailSourceListener:_get_outcoming_messages:109 - Got update_message_response -> {'status': 'ok', 'description': 'ok', 'data': "UpdateResult({'n': 1, 'electionId': ObjectId('7fffffff00000000000000bd'), 'opTime': {'ts': Timestamp(1714071212, 5), 't': 189}, 'nModified': 1, 'ok': 1.0, '$clusterTime': {'clusterTime': Timestamp(1714071212, 5), 'signature': {'hash': b'\\x13;\\x0c{\\xe5\\x86\\xedI#B\\xbao\\xd9\\xcd \\x12\\xa5\\x9a\\xed\\xf4', 'keyId': 7306544719813672961}}, 'operationTime': Timestamp(1714071212, 5), 'updatedExisting': True}, acknowledged=True)"}
2024-04-25T21:53:32.077577+0300 | DEBUG | GmailSourceListener:send_message:143 - Got dialog_response -> {'status': 'ok', 'description': 'ok', 'dialog': {'id': 'b88b4b7c6efb343c9306f8f1f5da407b', 'source': 'gmail', 'participants': ['b88b4b7c6efb343c9306f8f1f5da407b', 'bot'], 'gpt_face': {'firstname': 'Oleg', 'lastname': 'Shevchenko', 'sex': 'male', 'age': '35'}}}
2024-04-25T21:53:32.077862+0300 | DEBUG | GmailSourceListener:send_message:149 - Trying to get ask_message -> b88b4b7c6efb343c9306f8f1f5da407b_533
2024-04-25T21:53:32.125741+0300 | DEBUG | GmailSourceListener:send_message:153 - Got ask_message response -> {'status': 'ok', 'description': 'ok', 'message': {'id': 'b88b4b7c6efb343c9306f8f1f5da407b_533', 'reply_to_id': None, 'reviewer_id': None, 'reviewed': None, 'dialog_id': 'b88b4b7c6efb343c9306f8f1f5da407b', 'sender_id': 'b88b4b7c6efb343c9306f8f1f5da407b', 'source': 'gmail', 'source_link': None, 'subject': 'Re: crystal.tax: запрос по Crystal: Форма слайдера', 'status': 'received', 'date': 1714071107, 'text': '<div dir="ltr">qwer</div>'}}
2024-04-25T21:53:32.176319+0300 | DEBUG | GmailSourceListener:find_recipient:49 - Got user_response -> {'status': 'ok', 'description': 'ok', 'user': {'id': 'b88b4b7c6efb343c9306f8f1f5da407b', 'type': 'client', 'link': 'minka.denis@gmail.com', 'source': 'gmail', 'firstname': 'Denis', 'phone': '+380 (12) 312-31-23'}}
2024-04-25T21:53:32.176882+0300 | DEBUG | GmailSourceListener:send_message:161 - Trying to get reviewer -> cbb304c03af63cb0a3beda3518389694
2024-04-25T21:53:32.225028+0300 | DEBUG | GmailSourceListener:send_message:165 - Got reviewer response -> {'status': 'ok', 'description': 'ok', 'user': {'id': 'cbb304c03af63cb0a3beda3518389694', 'type': 'reviewer', 'link': 'thedenisminka@gmail.com', 'source': 'gmail', 'firstname': None, 'phone': None}}
2024-04-25T21:53:32.724468+0300 | DEBUG | GmailSourceListener:send_message:214 - Got update_message_response -> {'status': 'ok', 'description': 'ok', 'data': "UpdateResult({'n': 1, 'electionId': ObjectId('7fffffff00000000000000bd'), 'opTime': {'ts': Timestamp(1714071212, 30), 't': 189}, 'nModified': 1, 'ok': 1.0, '$clusterTime': {'clusterTime': Timestamp(1714071212, 30), 'signature': {'hash': b'\\x13;\\x0c{\\xe5\\x86\\xedI#B\\xbao\\xd9\\xcd \\x12\\xa5\\x9a\\xed\\xf4', 'keyId': 7306544719813672961}}, 'operationTime': Timestamp(1714071212, 30), 'updatedExisting': True}, acknowledged=True)"}
2024-04-25T21:53:32.725027+0300 | INFO | GmailSourceListener:send_message:215 - Sent message -> Message(id=b88b4b7c6efb343c9306f8f1f5da407b_533_reply_cbb304c03af63cb0a3beda3518389694_forreview) -> Client(id=b88b4b7c6efb343c9306f8f1f5da407b)
2024-04-25T21:53:32.725931+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:119 - Got 1 outcoming messages
2024-04-25T21:53:32.726140+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:126 - Processed 1 outcoming messages
2024-04-25T21:53:36.752258+0300 | DEBUG | GmailSourceListener:_get_incoming_messages:209 - Got data from imap -> [b'', b'SEARCH completed (Success)']
2024-04-25T21:53:36.752640+0300 | DEBUG | GmailSourceListener:get_incoming_messages:258 - Got 0 incoming messages
2024-04-25T21:53:36.752743+0300 | DEBUG | GmailSourceListener:get_incoming_messages:269 - Processed 0 incoming messages
2024-04-25T21:53:37.780755+0300 | DEBUG | GmailSourceListener:_get_outcoming_messages:99 - Got messages_response -> {'status': 'ok', 'description': 'ok', 'data': None}
2024-04-25T21:53:37.781513+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:119 - Got 0 outcoming messages
2024-04-25T21:53:37.781681+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:126 - Processed 0 outcoming messages
2024-04-25T21:53:41.892096+0300 | DEBUG | GmailSourceListener:_get_incoming_messages:209 - Got data from imap -> [b'', b'SEARCH completed (Success)']
2024-04-25T21:53:41.892383+0300 | DEBUG | GmailSourceListener:get_incoming_messages:258 - Got 0 incoming messages
2024-04-25T21:53:41.892484+0300 | DEBUG | GmailSourceListener:get_incoming_messages:269 - Processed 0 incoming messages
2024-04-25T21:53:42.837908+0300 | DEBUG | GmailSourceListener:_get_outcoming_messages:99 - Got messages_response -> {'status': 'ok', 'description': 'ok', 'data': None}
2024-04-25T21:53:42.838430+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:119 - Got 0 outcoming messages
2024-04-25T21:53:42.838541+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:126 - Processed 0 outcoming messages
2024-04-25T21:53:47.033501+0300 | DEBUG | GmailSourceListener:_get_incoming_messages:209 - Got data from imap -> [b'', b'SEARCH completed (Success)']
2024-04-25T21:53:47.034812+0300 | DEBUG | GmailSourceListener:get_incoming_messages:258 - Got 0 incoming messages
2024-04-25T21:53:47.034923+0300 | DEBUG | GmailSourceListener:get_incoming_messages:269 - Processed 0 incoming messages
2024-04-25T21:53:47.886671+0300 | DEBUG | GmailSourceListener:_get_outcoming_messages:99 - Got messages_response -> {'status': 'ok', 'description': 'ok', 'data': None}
2024-04-25T21:53:47.886975+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:119 - Got 0 outcoming messages
2024-04-25T21:53:47.887068+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:126 - Processed 0 outcoming messages
2024-04-25T21:53:52.174394+0300 | DEBUG | GmailSourceListener:_get_incoming_messages:209 - Got data from imap -> [b'', b'SEARCH completed (Success)']
2024-04-25T21:53:52.174631+0300 | DEBUG | GmailSourceListener:get_incoming_messages:258 - Got 0 incoming messages
2024-04-25T21:53:52.174727+0300 | DEBUG | GmailSourceListener:get_incoming_messages:269 - Processed 0 incoming messages
2024-04-25T21:53:52.941919+0300 | DEBUG | GmailSourceListener:_get_outcoming_messages:99 - Got messages_response -> {'status': 'ok', 'description': 'ok', 'data': None}
2024-04-25T21:53:52.942523+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:119 - Got 0 outcoming messages
2024-04-25T21:53:52.942713+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:126 - Processed 0 outcoming messages
2024-04-25T21:53:57.298640+0300 | DEBUG | GmailSourceListener:_get_incoming_messages:209 - Got data from imap -> [b'', b'SEARCH completed (Success)']
2024-04-25T21:53:57.299074+0300 | DEBUG | GmailSourceListener:get_incoming_messages:258 - Got 0 incoming messages
2024-04-25T21:53:57.299197+0300 | DEBUG | GmailSourceListener:get_incoming_messages:269 - Processed 0 incoming messages
2024-04-25T21:53:57.996131+0300 | DEBUG | GmailSourceListener:_get_outcoming_messages:99 - Got messages_response -> {'status': 'ok', 'description': 'ok', 'data': None}
2024-04-25T21:53:57.996952+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:119 - Got 0 outcoming messages
2024-04-25T21:53:57.997343+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:126 - Processed 0 outcoming messages
2024-04-25T21:54:02.432538+0300 | DEBUG | GmailSourceListener:_get_incoming_messages:209 - Got data from imap -> [b'', b'SEARCH completed (Success)']
2024-04-25T21:54:02.433090+0300 | DEBUG | GmailSourceListener:get_incoming_messages:258 - Got 0 incoming messages
2024-04-25T21:54:02.433196+0300 | DEBUG | GmailSourceListener:get_incoming_messages:269 - Processed 0 incoming messages
2024-04-25T21:54:03.050493+0300 | DEBUG | GmailSourceListener:_get_outcoming_messages:99 - Got messages_response -> {'status': 'ok', 'description': 'ok', 'data': None}
2024-04-25T21:54:03.051025+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:119 - Got 0 outcoming messages
2024-04-25T21:54:03.051143+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:126 - Processed 0 outcoming messages
2024-04-25T21:54:07.565515+0300 | DEBUG | GmailSourceListener:_get_incoming_messages:209 - Got data from imap -> [b'', b'SEARCH completed (Success)']
2024-04-25T21:54:07.565982+0300 | DEBUG | GmailSourceListener:get_incoming_messages:258 - Got 0 incoming messages
2024-04-25T21:54:07.566083+0300 | DEBUG | GmailSourceListener:get_incoming_messages:269 - Processed 0 incoming messages
2024-04-25T21:54:08.117476+0300 | DEBUG | GmailSourceListener:_get_outcoming_messages:99 - Got messages_response -> {'status': 'ok', 'description': 'ok', 'data': None}
2024-04-25T21:54:08.117893+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:119 - Got 0 outcoming messages
2024-04-25T21:54:08.118006+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:126 - Processed 0 outcoming messages
2024-04-25T21:54:12.692234+0300 | DEBUG | GmailSourceListener:_get_incoming_messages:209 - Got data from imap -> [b'', b'SEARCH completed (Success)']
2024-04-25T21:54:12.692511+0300 | DEBUG | GmailSourceListener:get_incoming_messages:258 - Got 0 incoming messages
2024-04-25T21:54:12.692627+0300 | DEBUG | GmailSourceListener:get_incoming_messages:269 - Processed 0 incoming messages
2024-04-25T21:54:13.168962+0300 | DEBUG | GmailSourceListener:_get_outcoming_messages:99 - Got messages_response -> {'status': 'ok', 'description': 'ok', 'data': None}
2024-04-25T21:54:13.169562+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:119 - Got 0 outcoming messages
2024-04-25T21:54:13.169778+0300 | DEBUG | GmailSourceListener:get_outcoming_messages:126 - Processed 0 outcoming messages
2024-04-25T21:54:17.816672+0300 | DEBUG | GmailSourceListener:_get_incoming_messages:209 - Got data from imap -> [b'', b'SEARCH completed (Success)']
